id,offer name,code,payout,revenue,sale amount,expected ratio revenue,expected ratio sale,expected payout fixed,match method,matched or not
7104,VogaCloset,bna,12.71,14.95,299.04,0.8500698846627928,0.0424985723722021,6.355,revenue,matched
5125,VogaCloset,ccc,2.32,2.9,57.93,0.7999999999999999,0.040048334196443984,2.32,revenue,matched
7083,VogaCloset,ccz2,28.2,35.26,705.2,0.799749687108886,0.0399812734082397,4.27,revenue,matched
6675,VogaCloset,ck,21.96,24.39,487.90999999999997,0.9003831417624522,0.04501223158466975,8.28,revenue,matched
6706,VogaCloset,cnl,361.18,451.54,4927.8,0.7997464738496933,0.04000291633032259,6.85,revenue,matched
4933,VogaCloset,coz,3.03,3.79,75.78,0.7994722955145118,0.03998416468725257,3.03,revenue,matched
6924,VogaCloset,cr5,5.07,5.970000000000001,119.32,0.8496932107947301,0.0425217326374632,2.535,revenue,matched
6728,VogaCloset,dd22,185.92000000000002,232.41,1819.6299999999999,0.8,0.15998737772167876,13.3,revenue,matched
7142,VogaCloset,dd44,139.26,174.06,2139.62,0.8000745651684829,0.040020971688220906,6.5,revenue,matched
8244,VogaCloset,dd7,5.58,6.98,34.89,0.7994269340974212,0.15993121238177127,5.58,revenue,matched
1,VogaCloset,dd77,0.0,5.41,108.16,0.0,0.0,0.0,revenue,matched
6706,VogaCloset,df1,48.129999999999995,60.169999999999995,373.40999999999997,0.7997188378631678,0.0999962737002811,5.865,revenue,matched
6629,VogaCloset,df14,7.71,9.64,48.18,0.7997925311203319,0.16002490660024907,7.71,revenue,matched
6706,VogaCloset,df2,141.09,176.35000000000002,1435.4499999999998,0.8001649257833974,0.040040263952578016,7.49,revenue,matched
6706,VogaCloset,df5,434.85,543.66,6754.91,0.7999640223061701,0.04000691264149313,5.77,revenue,matched
6706,VogaCloset,df7,13.48,16.85,84.26,0.7999999999999999,0.15998101115594587,13.48,revenue,matched
6924,VogaCloset,ds8,27.130000000000003,31.91,190.98000000000002,0.8508876223850279,0.10626188308378541,13.565000000000001,revenue,matched
6924,VogaCloset,dzd,3.24,3.81,19.07,0.8503937007874016,0.1699003670686943,3.24,revenue,matched
10861,VogaCloset,fbp,42.78,53.48,1069.47,0.7999999999999999,0.04001190245382592,5.765000000000001,revenue,matched
14638,VogaCloset,ff7k,8.629999999999999,10.790000000000001,215.77,0.7988020200486026,0.0399651986216316,4.3149999999999995,revenue,matched
6706,VogaCloset,fuj,1074.87,1343.7,15296.14,0.7998687664041995,0.04,7.04,revenue,matched
8486,VogaCloset,fxn,3536.33,3764.71,52460.28,1.0,0.05000398120869496,6.28,revenue,not matched
189,VogaCloset,ifw,8.79,9.66,193.27,0.9099378881987576,0.04548041599834428,8.79,revenue,matched
14605,VogaCloset,jdd2,12.96,16.2,80.98,0.8,0.16003951592985924,12.96,revenue,matched
14738,VogaCloset,jdd4,4.21,5.27,105.35,0.7988614800759014,0.03996203132415757,4.21,revenue,matched
7040,VogaCloset,leb,0.19,0.24,4.72,0.7916666666666667,0.0402542372881356,0.19,revenue,matched
6772,VogaCloset,lv5,3.43,4.29,85.78,0.7995337995337995,0.03998601072511075,3.43,revenue,matched
189,VogaCloset,nn,13.15,14.45,289.03,0.9100346020761246,0.045497007231083283,13.15,revenue,matched
8486,VogaCloset,ost,563.6,603.72,8064.5,1.0,0.050006545359340224,5.84,revenue,not matched
9586,VogaCloset,piv,148.69,185.9,1473.42,0.7997737556561086,0.04002239014833473,8.27,revenue,matched
14298,VogaCloset,qqq,24.310000000000002,30.39,536.62,0.79957805907173,0.040004545971133086,2.95,revenue,matched
14781,VogaCloset,smna,25.17,31.46,629.28,0.8000965717044906,0.039997103408322875,4.95,revenue,matched
6727,VogaCloset,tg1,20.4,25.5,127.5,0.7999999999999999,0.15999999999999998,20.4,revenue,matched
14465,VogaCloset,tnmw,258.35,287.05,4936.45,0.9001577155037738,0.045013030087656954,5.025,revenue,matched
7083,VogaCloset,va3r,13.55,16.94,135.48,0.7997050147492625,0.10001476232654266,6.775,revenue,matched
7083,VogaCloset,va6,56.410000000000004,70.52,704.8,0.7999999999999999,0.04001936420848798,3.9349999999999996,revenue,matched
6658,VogaCloset,zd9,14.03,16.5,194.18,0.8506493506493507,0.04257393565160871,5.02,revenue,matched
6675,VogaCloset,zg32,97.99,108.88,1064.79,0.9,0.11244173184026741,8.01,revenue,matched
7023,Waya,wy42,4.08,6.28,48.3,0.6496815286624203,0.084472049689441,4.08,revenue,matched
6706,Waya,wy82,5.38,6.98,53.72,0.7707736389684813,0.10014892032762472,5.38,revenue,matched
7010,Waya,wy88,18.52,28.490000000000002,219.2,0.6501334664887113,0.08449765590724417,4.54,revenue,matched
7083,WestELM,vam4,3.0599999999999996,4.37,43.660000000000004,0.7007462686567163,0.07011250565355043,1.5299999999999998,revenue,matched
14465,WestELM,vax5,8.75,9.73,97.27,0.8992805755395683,0.08995579315307906,8.75,revenue,matched
6706,WestELM,vbsb,120.16,171.65,1716.5500000000002,0.7000269251480884,0.0699988255408091,29.634999999999998,revenue,matched
6706,WestELM,vj33,171.8,245.42000000000002,2454.33,0.7001062699256111,0.0699916177703269,13.85,revenue,matched
189,Whites,5sm,4.96,6.62,66.16,0.7492447129909365,0.07496977025392987,4.96,revenue,matched
5566,Whites,bah,12.12,15.14,151.5,0.8002699055330633,0.07999460407392418,4.47,revenue,matched
2345,Whites,tt1,3.97,4.41,44.08,0.9002267573696145,0.09006352087114339,3.97,revenue,matched
6728,Whites,tt100,8.48,11.29,112.97,0.7530292868321038,0.07515597847589822,4.24,revenue,matched
2345,Whites,tt19,45.13,50.129999999999995,501.33,0.9002695417789757,0.0900225056264066,9.04,revenue,matched
663,Whites,tt22,33.81,45.1,450.95,0.75,0.0749742061217471,4.2,revenue,matched
7083,Whites,tt24,16.74,22.310000000000002,223.16,0.7503302509907529,0.0750080827675396,5.68,revenue,matched
6772,Whites,tt27,3.14,4.18,41.81,0.7511961722488039,0.07510165032288926,3.14,revenue,matched
14638,Whites,tt33,7.77,10.36,103.6,0.75,0.075,7.77,revenue,matched
2345,Whites,tt4,4.48,4.98,49.77,0.8995983935742972,0.090014064697609,4.48,revenue,matched
6669,Whites,tt40,59.730000000000004,79.64,796.29,0.75,0.07499482079966854,5.22,revenue,matched
6675,Whites,tt5,150.99,201.29,2012.9,0.7500926612305412,0.07500930067606293,4.77,revenue,matched
10856,Whites,tt50,70.26,93.66,936.6600000000001,0.75,0.07501399514834856,5.13,revenue,matched
14772,Whites,tt51,4.48,5.98,59.76,0.7491638795986623,0.07496653279785812,4.48,revenue,matched
14750,Whites,tt58,18.45,24.59,245.97,0.7501555371215263,0.07477641142461507,9.225,revenue,matched
14750,Whites,tt59,157.71,210.28,2102.9,0.75,0.07500352460172001,3.51,revenue,matched
7083,Whites,tt6,35.24,46.97,469.74,0.7503075030750306,0.0750399803173822,5.07,revenue,matched
6924,Whites,tt7,14.59,19.47,194.67000000000002,0.7491638795986623,0.0749063670411985,2.6,revenue,matched
986,Whites,tt75,4.52,6.03,60.28,0.7495854063018241,0.0749834107498341,4.52,revenue,matched
986,Whites,tt76,49.05,65.4,653.79,0.75,0.07503041773692037,4.27,revenue,matched
986,Whites,tt78,19.29,25.71,257.14,0.7502834467120181,0.07501281821383327,4.72,revenue,matched
6132,Whites,tt8,7.0,9.34,93.37,0.7489495798319328,0.07495252530089477,3.5,revenue,matched
986,Whites,tt80,67.56,90.06,900.71,0.75,0.075,4.31,revenue,matched
3607,Whites,tt89,10.11,13.48,134.79,0.7499999999999999,0.07500178706903518,5.055,revenue,matched
3607,Whites,tt90,3.17,4.23,42.27,0.7494089834515365,0.07499408563993375,3.17,revenue,matched
6774,Whites,tt95,4.8100000000000005,6.4,64.05000000000001,0.7520383036935705,0.07513368207043575,2.4050000000000002,revenue,matched
6829,Whites,tt98,11.7,15.61,156.01999999999998,0.7491749174917492,0.0749793559042114,4.54,revenue,matched
6729,Whites,wafy,74.67,99.57000000000001,995.61,0.75,0.07499546032322499,4.72,"mixed (revenue, sale)",matched
14465,Whites,wala2025,79.83,106.42,1064.27,0.7503289177924111,0.07499911891167971,2.02,revenue,matched
10861,Whites,wfr,21.95,29.270000000000003,292.73,0.75,0.07497177638369716,5.41,revenue,matched
