Order Date,Order ID,Coupon Code,Customer Type,Order Country,Channels,Gender,Brand,Category,Gross Revenue
"Aug 27, 2024, 11:57:56 AM",APPENUAE80031005766821,DH3,NEW,United Arab Emirates,App,WOMEN,DOLCE & GABBANA,SUNGLASSES,1047.62
"Aug 27, 2024, 11:57:56 AM",APPENUAE80031005766821,DH3,NEW,United Arab Emirates,App,WOMEN,JACQUEMUS,SHOULDER BAGS,2434.29
"Aug 27, 2024, 10:54:45 AM",APPORKSA80034005787327,DH3,Returning,Saudi Arabia,App,WOMEN,TORY BURCH,MINI BAGS,1111
"Aug 27, 2024, 10:20:12 AM",APPENKSA80033005784782,DH3,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,237.53
"Aug 26, 2024, 10:59:21 PM",APPENUAE80031005771882,BH23,Returning,United Arab Emirates,App,BOY,NIKE,SNEAKERS,480
"Aug 26, 2024, 8:47:00 PM",APPORKSA80034005766109,DH3,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,298.82
"Aug 26, 2024, 4:08:08 PM",APPENKSA80033005784364,SUK,NEW,Saudi Arabia,App,WOMEN,AQUAZZURA,SANDALS,2589.78
"Aug 26, 2024, 2:06:24 PM",APPENKSA80033005781766,KYF,Returning,Saudi Arabia,App,MEN,G.H. BASS,LOAFERS,919.45
"Aug 26, 2024, 3:42:45 AM",APPENKSA80033005782667,DH3,Returning,Saudi Arabia,App,MEN,BIRKENSTOCK,SANDALS,390.76
"Aug 26, 2024, 1:10:17 AM",APPORKSA80034005780091,DH3,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,429.07
"Aug 26, 2024, 1:10:17 AM",APPORKSA80034005780091,DH3,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,704.91
"Aug 26, 2024, 12:43:21 AM",APPENKSA80033005647301,DH3,NEW,Saudi Arabia,App,WOMEN,LE SPECS,SUNGLASSES,222.2
"Aug 25, 2024, 11:44:39 PM",APPORKSA80034005781980,DG22,NEW,Saudi Arabia,App,WOMEN,STELLA MCCARTNEY,MINI BAGS,2497.83
"Aug 25, 2024, 9:36:05 PM",ORKSA80034000093504,DH3,Returning,Saudi Arabia,Web,WOMEN,THE LLINE,FLAT SHOES,919.45
"Aug 25, 2024, 8:06:06 PM",ORKSA80033000094071,DH3,Returning,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,298.82
"Aug 25, 2024, 5:50:23 PM",APPENKSA80033005780644,DH3,Returning,Saudi Arabia,App,WOMEN,CONVERSE,SNEAKERS,298.82
"Aug 25, 2024, 1:54:23 PM",APPENKSA80033005762099,DH3,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2007.46
"Aug 25, 2024, 1:35:05 PM",APPENKSA80033005779664,DH3,NEW,Saudi Arabia,App,WOMEN,STUDIO AMELIA,CLUTCHES,1156.97
"Aug 25, 2024, 10:07:16 AM",APPENKSA80033005778963,DH3,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,406.09
"Aug 25, 2024, 2:23:08 AM",APPENKSA80033005677237,DH3,Returning,Saudi Arabia,App,WOMEN,LE SPECS,SUNGLASSES,222.2
"Aug 25, 2024, 2:23:08 AM",APPENKSA80033005677237,DH3,Returning,Saudi Arabia,App,WOMEN,MISSOMA,JEWELRY,337.13
"Aug 24, 2024, 10:43:04 PM",APPORKWT80036005767340,BH25,NEW,Kuwait,App,WOMEN,JACQUEMUS,BUCKET BAGS,2970.86
"Aug 24, 2024, 10:01:03 PM",APPORKSA80034005736619,DH3,NEW,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,237.53
"Aug 24, 2024, 10:01:03 PM",APPORKSA80034005736619,DH3,NEW,Saudi Arabia,App,UNISEX,CONVERSE,SNEAKERS,214.54
"Aug 24, 2024, 8:03:16 PM",APPENKSA80033005776677,CK,Returning,Saudi Arabia,App,WOMEN,TORY BURCH,JEWELRY,498.04
"Aug 24, 2024, 7:54:27 PM",APPENKSA80033005562780,CK,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,JEWELRY,452.06
"Aug 24, 2024, 3:24:13 PM",APPENKSA80033005775901,DH3,Returning,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,429.07
"Aug 23, 2024, 10:49:40 PM",APPENKSA80033005773798,BH25,NEW,Saudi Arabia,App,WOMEN,LE MONDE BERYL,FLAT SHOES,1693.32
"Aug 23, 2024, 6:00:55 PM",ANDORKSA80034005773225,DH3,NEW,Saudi Arabia,App,WOMEN,JACQUEMUS,CLUTCHES,2566.79
"Aug 23, 2024, 10:01:19 AM",APPENUAE80031005706178,BH23,Returning,United Arab Emirates,App,BOY,NIKE,SNEAKERS,480
"Aug 21, 2024, 7:07:36 PM",APPORKSA80034005761110,DH3,Returning,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,283.5
"Aug 21, 2024, 3:21:06 PM",APPORKWT80036005766594,DH3,Returning,Kuwait,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,473.29
"Aug 21, 2024, 2:40:34 PM",APPORKSA80034005656834,DH3,Returning,Saudi Arabia,App,WOMEN,VEJA,SNEAKERS,704.91
"Aug 20, 2024, 11:36:18 PM",APPENUAE80031005764849,BH33,NEW,United Arab Emirates,App,WOMEN,ASTRID & MIYU,JEWELRY,282.86
"Aug 20, 2024, 7:24:01 PM",APPENKSA80033005690900,KLM,NEW,Saudi Arabia,App,WOMEN,ANINE BING,POUCHES,666.6
"Aug 20, 2024, 6:59:21 PM",APPORKSA80034005764042,DH3,NEW,Saudi Arabia,App,BABY,ADIDAS,SNEAKERS,260.51
"Aug 20, 2024, 2:46:05 PM",ORKSA80033000093974,DH3,NEW,Saudi Arabia,Web,WOMEN,GOLDEN GOOSE,SNEAKERS,2229.66
"Aug 20, 2024, 1:45:48 AM",APPENKSA80033005762043,BH50,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,574.66
"Aug 20, 2024, 1:32:49 AM",APPORKSA80034005762033,DH3,NEW,Saudi Arabia,App,WOMEN,ASICS,SNEAKERS,720.23
"Aug 20, 2024, 12:00:48 AM",APPENKSA80033005738815,DH3,Returning,Saudi Arabia,App,WOMEN,VEJA,SNEAKERS,536.35
"Aug 19, 2024, 9:17:42 PM",APPORKSA80034005703937,DH3,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,612.97
"Aug 19, 2024, 8:35:33 PM",APPORKSA80034005761275,DG58,NEW,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,298.82
"Aug 19, 2024, 8:35:33 PM",APPORKSA80034005761275,DG58,NEW,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,298.82
"Aug 19, 2024, 7:33:49 PM",APPENKSA80033005761097,DH3,NEW,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,283.5
"Aug 19, 2024, 6:10:22 PM",APPENKSA80033005760671,DG38,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,796.85
"Aug 19, 2024, 10:38:16 AM",APPENKSA80033005710598,DH3,Returning,Saudi Arabia,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2811.97
"Aug 19, 2024, 8:06:08 AM",APPORKSA80034005753791,DH3,NEW,Saudi Arabia,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2811.97
"Aug 19, 2024, 4:51:33 AM",APPENKSA80033005753103,DH3,Returning,Saudi Arabia,App,MEN,MAGNANNI,SLIPPERS,1156.97
"Aug 19, 2024, 4:51:33 AM",APPENKSA80033005753103,DH3,Returning,Saudi Arabia,App,MEN,SCAROSSO,LOAFERS,1034.38
"Aug 19, 2024, 3:56:29 AM",APPORKSA80034005442639,DH3,Returning,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,475.05
"Aug 18, 2024, 11:59:45 PM",APPORKSA80034005742025,DH3,Returning,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,475.05
"Aug 18, 2024, 8:07:34 PM",APPORKSA80034005752541,DH3,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.41
"Aug 18, 2024, 6:37:17 PM",APPENKSA80033005733215,DH3,Returning,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,344.79
"Aug 18, 2024, 4:54:55 PM",APPORKSA80034005752042,DH3,NEW,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,298.82
"Aug 18, 2024, 12:07:01 PM",APPENKWT80035005699696,DH81,Returning,Kuwait,App,WOMEN,ADIDAS,SNEAKERS,472.67
"Aug 17, 2024, 1:24:34 PM",APPORUAE80032005731639,DH76,Returning,United Arab Emirates,App,MEN,NEW BALANCE,SNEAKERS,428.57
"Aug 17, 2024, 1:24:34 PM",APPORUAE80032005731639,DH76,Returning,United Arab Emirates,App,UNISEX,THE IDŌ MOVEMENT,SOCKS,95.24
"Aug 17, 2024, 1:24:34 PM",APPORUAE80032005731639,DH76,Returning,United Arab Emirates,App,MEN,ADIDAS,SOCKS,51.43
"Aug 16, 2024, 3:42:38 PM",APPORKSA80034005745321,CK,NEW,Saudi Arabia,App,WOMEN,GOLDEN GOOSE,SNEAKERS,2091.74
"Aug 16, 2024, 4:14:21 AM",APPORKSA80034005740872,DH113,NEW,Saudi Arabia,App,BOY,PUMA,SNEAKERS,222.2
"Aug 16, 2024, 4:14:21 AM",APPORKSA80034005740872,DH113,NEW,Saudi Arabia,App,BABY,ADIDAS,SNEAKERS,229.86
"Aug 15, 2024, 2:50:15 PM",APPENUAE80031005740550,BH33,NEW,United Arab Emirates,App,WOMEN,NIKE,SNEAKERS,540
"Aug 15, 2024, 2:50:15 PM",APPENUAE80031005740550,BH33,NEW,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,600
"Aug 15, 2024, 1:46:10 AM",APPORKSA80034005739410,DG1,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,475.05
"Aug 14, 2024, 10:19:47 PM",APPENKSA80033005738804,BH17,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,527.83
"Aug 14, 2024, 10:19:47 PM",APPENKSA80033005738804,BH17,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,536.35
"Aug 14, 2024, 10:34:14 AM",APPORKSA80034005734844,DG1,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,TOTES,1379.18
"Aug 13, 2024, 11:23:06 PM",ORUAE80031000311927,DH76,NEW,United Arab Emirates,Web,WOMEN,JW PEI,SHOULDER BAGS,462.86
"Aug 13, 2024, 10:26:06 PM",APPENKSA80033005732850,DH113,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,904.12
"Aug 13, 2024, 6:58:16 PM",APPORKSA80034005734925,DH76,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,375.44
"Aug 13, 2024, 5:26:06 PM",APPORKWT80036000009987,DH76,NEW,Kuwait,App,WOMEN,JW PEI,MINI BAGS,525.76
"Aug 13, 2024, 1:08:04 PM",ORKWT80035000017749,DH76,NEW,Kuwait,Web,UNISEX,ADIDAS,SNEAKERS,263.78
"Aug 13, 2024, 1:08:04 PM",ORKWT80035000017749,DH76,NEW,Kuwait,Web,BOY,NEW BALANCE,SNEAKERS,279
"Aug 12, 2024, 11:45:06 PM",ORKSA80034000093246,DG1,NEW,Saudi Arabia,Web,UNISEX,ADIDAS,SNEAKERS,255.4
"Aug 12, 2024, 11:45:06 PM",ORKSA80034000093246,DG1,NEW,Saudi Arabia,Web,BABY,ADIDAS,SNEAKERS,436.73
"Aug 12, 2024, 7:21:31 PM",APPORUAE80032005709631,DH76,Returning,United Arab Emirates,App,MEN,NEW BALANCE,SNEAKERS,514.29
"Aug 12, 2024, 6:29:11 PM",APPENUAE80031005724621,BH33,NEW,United Arab Emirates,App,WOMEN,SAM EDELMAN,FLAT SHOES,531.43
"Aug 12, 2024, 6:29:11 PM",APPENUAE80031005724621,BH33,NEW,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,685.71
"Aug 12, 2024, 9:39:21 AM",APPENKSA80033005730375,DG1,NEW,Saudi Arabia,App,"MEN"", ""WOMEN"", ""ADULT-UNISEX",NEW BALANCE,SNEAKERS,773.86
"Aug 12, 2024, 3:46:23 AM",APPORKSA80034005729925,BH33,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,490.37
"Aug 12, 2024, 12:19:06 AM",APPENKWT80035000017704,DH76,NEW,Kuwait,App,UNISEX,PUMA,SNEAKERS,343.6
"Aug 12, 2024, 12:03:09 AM",APPORKSA80034005729426,DH76,Returning,Saudi Arabia,App,GIRL,ASICS,SNEAKERS,229.86
"Aug 11, 2024, 10:38:42 PM",APPORKSA80034005729117,DG1,NEW,Saudi Arabia,App,WOMEN,MICHAEL KORS,SNEAKERS,566.99
"Aug 10, 2024, 8:18:06 PM",APPENUAE80031005724654,DH76,NEW,United Arab Emirates,App,WOMEN,JW PEI,TOP-HANDLE BAGS,608.57
"Aug 10, 2024, 8:18:06 PM",APPENUAE80031005724654,DH76,NEW,United Arab Emirates,App,WOMEN,JW PEI,MINI BAGS,531.43
"Aug 10, 2024, 3:02:57 PM",APPENKSA80033005722912,DG1,NEW,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,298.82
"Aug 10, 2024, 3:02:57 PM",APPENKSA80033005722912,DG1,NEW,Saudi Arabia,App,BOY,CONVERSE,SNEAKERS,191.55
"Aug 9, 2024, 11:31:06 PM",APPORKSA80034005722279,DH76,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,858.15
"Aug 9, 2024, 11:02:42 PM",APPENUAE80031005722021,BH25,NEW,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,771.43
"Aug 9, 2024, 7:27:57 PM",APPENKSA80033005721597,DG38,NEW,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,283.5
"Aug 9, 2024, 3:19:42 PM",APPORKSA80034005720782,DH76,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,444.4
"Aug 8, 2024, 3:43:05 AM",ORKSA80034000093163,DH113,NEW,Saudi Arabia,Web,WOMEN,ON,SNEAKERS,681.92
"Aug 7, 2024, 8:48:00 AM",APPENKWT80035005680065,BH33,Returning,Kuwait,App,BOY,NEW BALANCE,SNEAKERS,613.02
"Aug 6, 2024, 11:06:52 PM",APPORUAE80032005711636,DG1,Returning,United Arab Emirates,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2434.29
"Aug 6, 2024, 10:24:05 PM",ORKSA80033000093715,DH113,Returning,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,490.37
"Aug 6, 2024, 12:31:35 AM",APPORUAE80032005709045,DH76,NEW,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,471.43
"Aug 5, 2024, 10:14:43 PM",APPORKSA80034005625186,DG1,Returning,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,383.1
"Aug 4, 2024, 11:16:50 PM",APPENUAE80031005706157,BH23,Returning,United Arab Emirates,App,GIRL,NIKE,SNEAKERS,300
"Aug 3, 2024, 9:47:43 PM",APPENKSA80033005702157,BH33,NEW,Saudi Arabia,App,MEN,ASICS,SNEAKERS,245.18
"Aug 3, 2024, 4:57:40 PM",APPORKSA80034005537137,BH33,Returning,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,490.37
"Aug 3, 2024, 11:23:14 AM",APPENKSA80033005700119,BH33,NEW,Saudi Arabia,App,MEN,ASICS,SNEAKERS,720.23
"Aug 3, 2024, 4:58:37 AM",APPENKWT80035005671065,DH81,Returning,Kuwait,App,WOMEN,ADIDAS,SNEAKERS,430.77
"Aug 3, 2024, 1:22:56 AM",APPENUAE80031005699046,DH76,NEW,United Arab Emirates,App,WOMEN,JACQUEMUS,HATS,471.43
"Aug 1, 2024, 10:15:25 PM",APPORKSA80034005694893,DH76,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,528.68
"Aug 1, 2024, 6:56:17 PM",APPENUAE80031005688886,DG44,Returning,United Arab Emirates,App,WOMEN,,SUNGLASSES,651.43
"Aug 1, 2024, 6:09:28 PM",APPENKSA80033005563346,BH25,NEW,Saudi Arabia,App,WOMEN,SCAROSSO,FLAT SHOES,996.07
"Aug 1, 2024, 9:16:37 AM",APPENUAE80031005691688,DH76,NEW,United Arab Emirates,App,BOY,NEW BALANCE,SNEAKERS,300
"Aug 1, 2024, 9:16:37 AM",APPENUAE80031005691688,DH76,NEW,United Arab Emirates,App,MEN,NEW BALANCE,SNEAKERS,471.43
"Aug 1, 2024, 8:32:50 AM",APPENKSA80033005692260,DG66,NEW,Saudi Arabia,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2122.39
"Jul 31, 2024, 7:51:41 PM",APPENUAE80031005686424,DG44,Returning,United Arab Emirates,App,WOMEN,TORY BURCH,SUNGLASSES,728.57
"Jul 31, 2024, 4:29:13 PM",APPORKWT80036005687845,DH2,NEW,Kuwait,App,WOMEN,NIKE,SNEAKERS,515.94
"Jul 31, 2024, 8:56:04 AM",ORKSA80033000093496,DH113,NEW,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,490.36
"Jul 30, 2024, 3:23:01 PM",APPORKSA80034005681185,DH40,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,612.95
"Jul 30, 2024, 3:09:15 PM",APPENKSA80033005655480,DH76,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,418.33
"Jul 30, 2024, 11:37:33 AM",APPENKWT80035005620733,BH33,NEW,Kuwait,App,MEN,NEW BALANCE,SNEAKERS,472.78
"Jul 29, 2024, 6:24:06 PM",ORKSA80034000092825,DG1,NEW,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,796.83
"Jul 29, 2024, 6:24:06 PM",ORKSA80034000092825,DG1,NEW,Saudi Arabia,Web,WOMEN,ADIDAS,SNEAKERS,475.04
"Jul 29, 2024, 1:28:21 PM",APPORKSA80034005658661,DH76,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,490.36
"Jul 29, 2024, 1:28:21 PM",APPORKSA80034005658661,DH76,NEW,Saudi Arabia,App,WOMEN,,SNEAKERS,0
"Jul 28, 2024, 5:54:05 PM",ORUAE80031000309953,DG44,NEW,United Arab Emirates,Web,WOMEN,BIRKENSTOCK,SANDALS,240
"Jul 28, 2024, 1:22:34 PM",APPENKWT80035005631719,DH33,Returning,Kuwait,App,GIRL,BIRKENSTOCK,SANDALS,279.44
"Jul 28, 2024, 1:22:34 PM",APPENKWT80035005631719,DH33,Returning,Kuwait,App,GIRL,ARIZONA LOVE,SANDALS,128.97
"Jul 28, 2024, 1:21:04 PM",ORKSA80034000092742,DH40,Returning,Saudi Arabia,Web,WOMEN,AQUAZZURA,SANDALS,2589.7
"Jul 28, 2024, 8:13:35 AM",APPORKSA80034005665351,DG30,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,383.09
"Jul 28, 2024, 1:03:06 AM",ORUAE80031000309795,BH33,Returning,United Arab Emirates,Web,WOMEN,REPETTO,FLAT SHOES,960
"Jul 27, 2024, 2:59:52 AM",APPORKSA80034005656888,DH76,Returning,Saudi Arabia,App,MEN,VERSACE,CROSS BODY BAGS,1216.7
"Jul 27, 2024, 2:59:52 AM",APPORKSA80034005656888,DH76,Returning,Saudi Arabia,App,MEN,ADIDAS,SNEAKERS,148.64
"Jul 27, 2024, 2:59:52 AM",APPORKSA80034005656888,DH76,Returning,Saudi Arabia,App,MEN,BALENCIAGA,SNEAKERS,4239.55
"Jul 26, 2024, 1:45:43 PM",APPORKSA80034005650412,DH76,Returning,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,482.69
"Jul 26, 2024, 2:49:05 AM",APPORKSA80034005647591,DH76,NEW,Saudi Arabia,App,WOMEN,OFF-WHITE,SNEAKERS,643.59
"Jul 25, 2024, 9:13:47 PM",APPENUAE80031005644437,BH25,Returning,United Arab Emirates,App,WOMEN,TORY BURCH,WALLETS & CARDHOLDERS,702.86
"Jul 25, 2024, 5:58:54 PM",APPORUAE80032005557707,DG1,Returning,United Arab Emirates,App,WOMEN,TORY BURCH,JEWELRY,308.57
"Jul 25, 2024, 2:39:14 PM",APPORKSA80034005642497,DH76,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,206.87
"Jul 25, 2024, 5:39:15 AM",APPORKSA80034005640363,BH33,NEW,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,482.69
"Jul 23, 2024, 7:32:39 PM",APPORKSA80034005629235,DH76,NEW,Saudi Arabia,App,WOMEN,VALENTINO GARAVANI,SHOULDER BAGS,9832.68
"Jul 23, 2024, 7:32:39 PM",APPORKSA80034005629235,DH76,NEW,Saudi Arabia,App,WOMEN,MICHAEL KORS,SNEAKERS,340.95
"Jul 23, 2024, 7:14:06 PM",APPORKSA80034005631595,BH7,NEW,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,329.46
"Jul 23, 2024, 5:40:42 PM",APPORKSA80034005629666,DG1,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,521
"Jul 23, 2024, 3:58:18 AM",APPORKWT80036005358865,BH33,Returning,Kuwait,App,WOMEN,CONVERSE,SNEAKERS,204.23
"Jul 20, 2024, 10:29:05 PM",APPENKWT80035000016945,DH94,Returning,Kuwait,App,WOMEN,NEW BALANCE,SNEAKERS,429.8
"Jul 20, 2024, 6:06:07 PM",APPENUAE80031005615482,DH81,NEW,United Arab Emirates,App,WOMEN,VEJA,SNEAKERS,454.29
"Jul 20, 2024, 3:36:56 AM",ANDENKSA80033005612068,DH33,NEW,Saudi Arabia,App,MEN,NIKE,SNEAKERS,455.11
"Jul 19, 2024, 1:37:06 PM",ORUAE80031000307258,DG16,Returning,United Arab Emirates,Web,WOMEN,TORY BURCH,FLAT SHOES,514.29
"Jul 19, 2024, 7:52:01 AM",APPORKSA80034005609197,DH45,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,209.17
"Jul 17, 2024, 1:50:15 PM",APPORKSA80034005600573,DH113,NEW,Saudi Arabia,App,WOMEN,MISSOMA,JEWELRY,372.37
"Jul 17, 2024, 1:50:15 PM",APPORKSA80034005600573,DH113,NEW,Saudi Arabia,App,WOMEN,SOPHIA WEBSTER,SANDALS,1604.38
"Jul 17, 2024, 11:49:17 AM",APPORKWT80036005600933,DG90,Returning,Kuwait,App,WOMEN,BIRKENSTOCK,SANDALS,623.6
"Jul 17, 2024, 11:46:14 AM",APPORKWT80036005600924,DG80,Returning,Kuwait,App,WOMEN,BIRKENSTOCK,SANDALS,623.6
"Jul 17, 2024, 11:43:44 AM",APPORKWT80036005600918,DG90,Returning,Kuwait,App,WOMEN,BIRKENSTOCK,SANDALS,623.6
"Jul 17, 2024, 11:41:58 AM",APPORKWT80036005600884,DG90,NEW,Kuwait,App,WOMEN,BIRKENSTOCK,SANDALS,623.6
"Jul 17, 2024, 7:52:54 AM",APPENKSA80033005600278,ATH,Returning,Saudi Arabia,App,"MEN"", ""WOMEN"", ""ADULT-UNISEX",COMME DES GARCONS,SNEAKERS,332.52
"Jul 16, 2024, 11:20:58 PM",APPENUAE80031005597592,DH99,NEW,United Arab Emirates,App,MEN,NEW BALANCE,SNEAKERS,360
"Jul 16, 2024, 2:29:40 AM",APPORKSA80034005591640,DG1,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,468.22
"Jul 16, 2024, 2:29:40 AM",APPORKSA80034005591640,DG1,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,541.69
"Jul 15, 2024, 9:17:24 PM",APPORKSA80034005584997,DG1,Returning,Saudi Arabia,App,WOMEN,TORY BURCH,JEWELRY,498.02
"Jul 15, 2024, 8:42:03 PM",APPENKWT80035005516161,DH81,Returning,Kuwait,App,WOMEN,BIRKENSTOCK,FLAT SHOES,624.21
"Jul 15, 2024, 11:43:05 AM",APPORUAE80032005591995,DG1,Returning,United Arab Emirates,App,WOMEN,ADIDAS,SNEAKERS,420
"Jul 15, 2024, 10:35:35 AM",APPORKWT80036005579969,DG1,NEW,Kuwait,App,WOMEN,LOEFFLER RANDALL,SANDALS,527.29
"Jul 15, 2024, 10:35:35 AM",APPORKWT80036005579969,DG1,NEW,Kuwait,App,WOMEN,JIMMY CHOO,PUMPS,2147.27
"Jul 15, 2024, 10:35:35 AM",APPORKWT80036005579969,DG1,NEW,Kuwait,App,BABY,TOMMY HILFIGER,SNEAKERS,107.62
"Jul 14, 2024, 9:00:44 PM",APPORKSA80034005585804,DH111,NEW,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,436.73
"Jul 14, 2024, 7:51:52 PM",APPORKWT80036005456057,DG90,Returning,Kuwait,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,473.54
"Jul 14, 2024, 12:35:51 AM",ANDENKSA80033005564102,DH33,NEW,Saudi Arabia,App,MEN,NIKE,SNEAKERS,1242.74
"Jul 12, 2024, 3:02:04 AM",ORKSA80034000092131,DH113,NEW,Saudi Arabia,Web,WOMEN,ASICS,SNEAKERS,164.73
"Jul 12, 2024, 1:54:10 AM",ANDENUAE80031005571943,DH33,NEW,United Arab Emirates,App,WOMEN,NIKE,SNEAKERS,582.86
"Jul 11, 2024, 6:17:45 PM",APPENUAE80031005523690,BH25,Returning,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NIKE,SNEAKERS,351.43
"Jul 7, 2024, 11:36:02 PM",APPENUAE80031005332229,DH76,NEW,United Arab Emirates,App,MEN,ADIDAS,SNEAKERS,840
"Jul 7, 2024, 11:36:02 PM",APPENUAE80031005332229,DH76,NEW,United Arab Emirates,App,BABY,ADIDAS,SNEAKERS,342.86
"Jul 7, 2024, 11:36:02 PM",APPENUAE80031005332229,DH76,NEW,United Arab Emirates,App,WOMEN,NEW BALANCE,SNEAKERS,428.57
"Jul 7, 2024, 11:36:02 PM",APPENUAE80031005332229,DH76,NEW,United Arab Emirates,App,BABY,PUMA,SNEAKERS,120
"Jul 7, 2024, 2:18:03 PM",APPORKWT80036000008871,DG1,NEW,Kuwait,App,WOMEN,MALONE SOULIERS,MULES,2018.6
"Jul 7, 2024, 5:39:06 AM",ORKSA80034000091941,DG66,Returning,Saudi Arabia,Web,WOMEN,AXEL ARIGATO,SNEAKERS,606.05
